"team","metric.type","forecast.week","season","metric","location","data.type","prediction.target"
"glmnew","LS",12,"2007/2008",-3.11203272925015,"sanjuan","train","peakinc"
"glmnew","LS",12,"2007/2008",-0.314751394419999,"sanjuan","train","seasoninc"
"glmnew","AE",12,"2007/2008",6,"sanjuan","train","peakweek"
"glmnew","AE",12,"2007/2008",76,"sanjuan","train","peakinc"
"glmnew","AE",12,"2007/2008",527.5,"sanjuan","train","seasoninc"
"glmnew","LS",16,"2007/2008",-2.88942163905984,"sanjuan","train","peakweek"
"glmnew","LS",16,"2007/2008",-2.3337277403499,"sanjuan","train","peakinc"
"glmnew","LS",16,"2007/2008",-0.259401299336834,"sanjuan","train","seasoninc"
"glmnew","AE",16,"2007/2008",3,"sanjuan","train","peakweek"
"glmnew","AE",16,"2007/2008",59,"sanjuan","train","peakinc"
"glmnew","AE",16,"2007/2008",200,"sanjuan","train","seasoninc"
"glmnew","LS",20,"2007/2008",-2.70283568347943,"sanjuan","train","peakweek"
"glmnew","LS",20,"2007/2008",-2.06666495510085,"sanjuan","train","peakinc"
"glmnew","LS",20,"2007/2008",-0.608776940793955,"sanjuan","train","seasoninc"
"glmnew","AE",20,"2007/2008",3,"sanjuan","train","peakweek"
"glmnew","AE",20,"2007/2008",53,"sanjuan","train","peakinc"
"glmnew","AE",20,"2007/2008",81.5,"sanjuan","train","seasoninc"
"glmnew","LS",24,"2007/2008",-0.173425879697815,"sanjuan","train","peakweek"
"glmnew","LS",24,"2007/2008",-0.0403687507291465,"sanjuan","train","peakinc"
"glmnew","LS",24,"2007/2008",-3.62285835301614,"sanjuan","train","seasoninc"
"glmnew","AE",24,"2007/2008",0,"sanjuan","train","peakweek"
"glmnew","AE",24,"2007/2008",0,"sanjuan","train","peakinc"
"glmnew","AE",24,"2007/2008",609,"sanjuan","train","seasoninc"
"glmnew","LS",28,"2007/2008",-0.0511932393572005,"sanjuan","train","peakweek"
"glmnew","LS",28,"2007/2008",-0.0099404397052508,"sanjuan","train","peakinc"
"glmnew","LS",28,"2007/2008",-4.35374586155893,"sanjuan","train","seasoninc"
"glmnew","AE",28,"2007/2008",0,"sanjuan","train","peakweek"
"glmnew","AE",28,"2007/2008",0,"sanjuan","train","peakinc"
"glmnew","AE",28,"2007/2008",387.5,"sanjuan","train","seasoninc"
"glmnew","LS",32,"2007/2008",-0.0506931143155181,"sanjuan","train","peakweek"
"glmnew","LS",32,"2007/2008",-0.0099404397052508,"sanjuan","train","peakinc"
"glmnew","LS",32,"2007/2008",-0.361916862862429,"sanjuan","train","seasoninc"
"glmnew","AE",32,"2007/2008",0,"sanjuan","train","peakweek"
"glmnew","AE",32,"2007/2008",0,"sanjuan","train","peakinc"
"glmnew","AE",32,"2007/2008",95,"sanjuan","train","seasoninc"
"glmnew","LS",36,"2007/2008",-0.0496936139824346,"sanjuan","train","peakweek"
"glmnew","LS",36,"2007/2008",-0.0099404397052508,"sanjuan","train","peakinc"
"glmnew","LS",36,"2007/2008",-0.0119404403719179,"sanjuan","train","seasoninc"
"glmnew","AE",36,"2007/2008",0,"sanjuan","train","peakweek"
"glmnew","AE",36,"2007/2008",0,"sanjuan","train","peakinc"
"glmnew","AE",36,"2007/2008",11,"sanjuan","train","seasoninc"
"glmnew","LS",40,"2007/2008",-0.0496936139824346,"sanjuan","train","peakweek"
"glmnew","LS",40,"2007/2008",-0.0099404397052508,"sanjuan","train","peakinc"
"glmnew","LS",40,"2007/2008",-0.0099404397052508,"sanjuan","train","seasoninc"
"glmnew","AE",40,"2007/2008",0,"sanjuan","train","peakweek"
"glmnew","AE",40,"2007/2008",0,"sanjuan","train","peakinc"
"glmnew","AE",40,"2007/2008",14,"sanjuan","train","seasoninc"
"glmnew","LS",44,"2007/2008",-0.0496936139824346,"sanjuan","train","peakweek"
"glmnew","LS",44,"2007/2008",-0.0099404397052508,"sanjuan","train","peakinc"
"glmnew","LS",44,"2007/2008",-0.0099404397052508,"sanjuan","train","seasoninc"
"glmnew","AE",44,"2007/2008",0,"sanjuan","train","peakweek"
"glmnew","AE",44,"2007/2008",0,"sanjuan","train","peakinc"
"glmnew","AE",44,"2007/2008",6,"sanjuan","train","seasoninc"
"glmnew","LS",48,"2007/2008",-0.0496936139824346,"sanjuan","train","peakweek"
"glmnew","LS",48,"2007/2008",-0.0099404397052508,"sanjuan","train","peakinc"
"glmnew","LS",48,"2007/2008",-0.0099404397052508,"sanjuan","train","seasoninc"
"glmnew","AE",48,"2007/2008",0,"sanjuan","train","peakweek"
"glmnew","AE",48,"2007/2008",0,"sanjuan","train","peakinc"
"glmnew","AE",48,"2007/2008",4,"sanjuan","train","seasoninc"
"glmnew","LS",0,"2008/2009",-3.32967286325342,"sanjuan","train","peakweek"
"glmnew","LS",0,"2008/2009",-0.0179645549752988,"sanjuan","train","peakinc"
"glmnew","LS",0,"2008/2009",-6.91869521902047,"sanjuan","train","seasoninc"
"glmnew","AE",0,"2008/2009",6,"sanjuan","train","peakweek"
"glmnew","AE",0,"2008/2009",30,"sanjuan","train","peakinc"
"glmnew","AE",0,"2008/2009",751,"sanjuan","train","seasoninc"
"glmnew","LS",4,"2008/2009",-3.67816394030081,"sanjuan","train","peakweek"
"glmnew","LS",4,"2008/2009",-0.0311426473558538,"sanjuan","train","peakinc"
"glmnew","LS",4,"2008/2009",-6.22554803846053,"sanjuan","train","seasoninc"
"glmnew","AE",4,"2008/2009",6,"sanjuan","train","peakweek"
"glmnew","AE",4,"2008/2009",29,"sanjuan","train","peakinc"
"glmnew","AE",4,"2008/2009",724,"sanjuan","train","seasoninc"
"glmnew","LS",8,"2008/2009",-3.57405812995188,"sanjuan","train","peakweek"
"glmnew","LS",8,"2008/2009",-0.0321635764899611,"sanjuan","train","peakinc"
"glmnew","LS",8,"2008/2009",-6.22554803846053,"sanjuan","train","seasoninc"
"glmnew","AE",8,"2008/2009",7,"sanjuan","train","peakweek"
"glmnew","AE",8,"2008/2009",27,"sanjuan","train","peakinc"
"glmnew","AE",8,"2008/2009",712.5,"sanjuan","train","seasoninc"
"glmnew","LS",12,"2008/2009",-3.77003177591416,"sanjuan","train","peakweek"
"glmnew","LS",12,"2008/2009",-0.0199806846904835,"sanjuan","train","peakinc"
"glmnew","LS",12,"2008/2009",-6.91869521902047,"sanjuan","train","seasoninc"
"glmnew","AE",12,"2008/2009",13,"sanjuan","train","peakweek"
"glmnew","AE",12,"2008/2009",27,"sanjuan","train","peakinc"
"glmnew","AE",12,"2008/2009",702,"sanjuan","train","seasoninc"
"glmnew","LS",16,"2008/2009",-3.47720830396196,"sanjuan","train","peakweek"
"glmnew","LS",16,"2008/2009",-0.027069321968218,"sanjuan","train","peakinc"
"glmnew","LS",16,"2008/2009",-6.91869521902047,"sanjuan","train","seasoninc"
