"team","metric.type","forecast.week","season","metric","location","data.type","prediction.target"
"new","LS",28,"2007/2008",-0.395295520819418,"sanjuan","train","seasoninc"
"new","AE",28,"2007/2008",0,"sanjuan","train","peakweek"
"new","AE",28,"2007/2008",0,"sanjuan","train","peakinc"
"new","AE",28,"2007/2008",41.088070103018,"sanjuan","train","seasoninc"
"new","LS",32,"2007/2008",-0.0597872040858611,"sanjuan","train","peakweek"
"new","LS",32,"2007/2008",-0.0212660648692301,"sanjuan","train","peakinc"
"new","LS",32,"2007/2008",-0.0619290713872515,"sanjuan","train","seasoninc"
"new","AE",32,"2007/2008",0,"sanjuan","train","peakweek"
"new","AE",32,"2007/2008",0,"sanjuan","train","peakinc"
"new","AE",32,"2007/2008",118.87980045963,"sanjuan","train","seasoninc"
"new","LS",36,"2007/2008",-0.0373939611413019,"sanjuan","train","peakweek"
"new","LS",36,"2007/2008",-0.0162235007829053,"sanjuan","train","peakinc"
"new","LS",36,"2007/2008",-1.02180330244582,"sanjuan","train","seasoninc"
"new","AE",36,"2007/2008",0,"sanjuan","train","peakweek"
"new","AE",36,"2007/2008",0,"sanjuan","train","peakinc"
"new","AE",36,"2007/2008",194.912473054387,"sanjuan","train","seasoninc"
"new","LS",40,"2007/2008",-0.0184013238214958,"sanjuan","train","peakweek"
"new","LS",40,"2007/2008",-0.0107158956739464,"sanjuan","train","peakinc"
"new","LS",40,"2007/2008",-1.24488097549607,"sanjuan","train","seasoninc"
"new","AE",40,"2007/2008",0,"sanjuan","train","peakweek"
"new","AE",40,"2007/2008",0,"sanjuan","train","peakinc"
"new","AE",40,"2007/2008",197.575030491528,"sanjuan","train","seasoninc"
"new","LS",44,"2007/2008",-0.00614110475676306,"sanjuan","train","peakweek"
"new","LS",44,"2007/2008",-0.00537140105467327,"sanjuan","train","peakinc"
"new","LS",44,"2007/2008",-0.0149166966431926,"sanjuan","train","seasoninc"
"new","AE",44,"2007/2008",0,"sanjuan","train","peakweek"
"new","AE",44,"2007/2008",0,"sanjuan","train","peakinc"
